000473,42,665.25,714,439.5,364.5
000473,48,1546.5,687,372,391.5
000473,61,233,191.5,154,198
000474,42,754.125,720,445.5,358.5
000474,48,1615.5,741,303,337.5
000474,61,224.5,183.5,153.5,198
000475,42,843,726,451.5,352.5
000475,48,1684.5,795,234,283.5
000475,61,216,175.5,153,198
000476,42,952,728,449.5,350.5
000476,61,219.5,181.5,155.5,200.5
000477,42,1061,730,447.5,348.5
000477,61,223,187.5,158,203
000478,42,1170,732,445.5,346.5
000478,61,226.5,193.5,160.5,205.5
000479,42,1323,749.5,393.5,329
000479,61,232.5,192.5,163.5,207
000480,42,1476,767,341.5,311.5
000480,61,238.5,191.5,166.5,208.5
000481,42,1629,784.5,289.5,294
000481,61,244.5,190.5,169.5,210
000482,61,239.5,191.5,168,210.5
000483,61,234.5,192.5,166.5,211
000484,61,229.5,193.5,165,211.5
000485,61,213,198,168.5,217.5
000486,56,0,418.5,70.5,294
000486,61,196.5,202.5,172,223.5
000487,56,0.136364,428.318,68.5909,295.227
000487,61,180,207,175.5,229.5
000488,56,0.272727,438.136,66.6818,296.455
000488,61,179.25,205.5,177.375,232.5
000489,56,0.409091,447.955,64.7727,297.682
000489,61,178.5,204,179.25,235.5
000490,56,0.545455,457.773,62.8636,298.909
000490,61,177.75,202.5,181.125,238.5
000491,56,0.681818,467.591,60.9545,300.136
000491,61,177,201,183,241.5
000492,56,0.818182,477.409,59.0455,301.364
000492,61,186,226.5,178.5,238.5
000493,56,0.954545,487.227,57.1364,302.591
000493,61,196.5,227.25,176.25,237.75
000494,56,1.09091,497.045,55.2273,303.818
000494,61,207,228,174,237
000495,56,1.22727,506.864,53.3182,305.045
000495,61,207,214.5,180,247.5
000496,56,1.36364,516.682,51.4091,306.273
000496,61,198,217.5,179,248.5
000497,56,1.5,526.5,49.5,307.5
000497,61,189,220.5,178,249.5
000498,56,2.25,513.75,87.75,346.5
000498,61,180,223.5,177,250.5
000499,56,3,501,126,385.5
000499,61,165.5,229.5,183.5,251.5
000500,56,3,491.25,144,391.5
000500,61,151,235.5,190,252.5
000501,56,3,481.5,162,397.5
000501,61,136.5,241.5,196.5,253.5
000502,56,3,497.25,171.75,401.25
000502,61,140.5,239,197.5,258.5
000503,56,3,513,181.5,405
000503,61,144.5,236.5,198.5,263.5
000504,56,1.5,540.75,195,411.75
000504,61,148.5,234,199.5,268.5
000505,56,0,568.5,208.5,418.5
000505,61,155.5,242.5,207.5,274.5
000506,56,1.5,567.75,219.75,425.25
000506,61,162.5,251,215.5,280.5
000507,56,3,567,231,432
000507,61,169.5,259.5,223.5,286.5
000508,56,7.5,570,286.5,440.25
000508,61,167,254,226,287.5
000509,56,12,573,342,448.5
000509,61,164.5,248.5,228.5,288.5
000510,56,80.25,604.5,352.5,445.5
000510,61,162,243,231,289.5
000511,56,148.5,636,363,442.5
000511,61,145,256.5,229.5,294
000512,56,248.25,633.75,381.75,444.75
000512,61,128,270,228,298.5
000513,56,348,631.5,400.5,447
000513,61,111,283.5,226.5,303
000514,56,432,613.5,408.75,465
000514,61,90,275,231,309.5
000515,56,516,595.5,417,483
000515,61,69,266.5,235.5,316
000516,56,603,625.5,426.75,453
000516,61,48,258,240,322.5
000517,56,690,655.5,436.5,423
000517,61,47,274.5,243,328.5
000518,56,817.5,703.5,417,375
000518,61,46,291,246,334.5
000519,56,927.75,707.25,453.75,371.25
000519,61,45,307.5,249,340.5
000520,56,1038,711,490.5,367.5
000520,61,52,299.5,255.5,345.5
000521,61,59,291.5,262,350.5
000522,61,66,283.5,268.5,355.5
000523,61,58.5,298,273.5,361.5
000524,61,51,312.5,278.5,367.5
000525,61,43.5,327,283.5,373.5
000526,61,30,337,289,378
000527,61,16.5,347,294.5,382.5
000528,61,3,357,300,387
000529,61,18,347,307,398
000530,61,33,337,314,409
000531,61,48,327,321,420
000532,61,93,351,330,420.5
000533,61,138,375,339,421
000534,61,183,399,348,421.5
000535,61,218,381,357,434.5
000536,61,253,363,366,447.5
000537,61,288,345,375,460.5
000538,61,324,377,390,468
000539,61,360,409,405,475.5
000540,61,396,441,420,483
000541,61,447,433.5,429.75,503.25
000542,61,498,426,439.5,523.5
000543,61,624,431,444.5,529.5
000544,61,750,436,449.5,535.5
000544,64,0,222,39,151.5
000545,61,876,441,454.5,541.5
000545,64,1.5,207.75,79.5,156.75
000546,61,1016.25,464.25,465,557.25
000546,64,3,193.5,120,162
000547,61,1156.5,487.5,475.5,573
000547,64,13.5,198,154.5,162
000548,61,1300.5,468,492,601.5
000548,64,54,202.5,156,162
000549,61,1447.5,462,471,613.5
000549,64,99,207,155.25,161.25
000550,61,1587,435,331.5,643.5
000550,64,144,211.5,154.5,160.5
000551,61,1738.5,430.5,180,648
000551,64,181.5,201,156,163.5
000552,64,222,198,157.5,165
000553,64,267,193.5,147,166.5
000554,64,833.25,485.25,257.25,234
000555,64,1399.5,777,367.5,301.5
000556,64,421.5,199.5,151.5,153
000557,64,464.5,195,149.5,155.5
000558,64,507.5,190.5,147.5,158
000559,64,550.5,186,145.5,160.5
000560,64,577,190,146,163.5
000561,64,603.5,194,146.5,166.5
000562,64,630,198,147,169.5
000563,64,645,195.5,148,171
000564,64,660,193,149,172.5
000565,64,675,190.5,150,174
000566,64,697,193,152,177
000567,64,719,195.5,154,180
000568,64,741,198,156,183
000569,64,764,194,156,184
000570,64,787,190,156,185
000571,64,810,186,156,186
000571,70,0,229.5,51,175.5
000572,64,812,189.5,159.5,189
000572,70,7.5,222.75,90,178.5
000573,64,814,193,163,192
000573,70,15,216,129,181.5
000574,64,816,196.5,166.5,195
000574,70,63,222,126,172.5
000575,64,811,197,165.5,197
000575,70,107.25,217.5,125.25,182.25
000576,64,806,197.5,164.5,199
000576,70,151.5,213,124.5,192
000577,64,801,198,163.5,201
000577,70,202,216,126,188
000578,64,803.25,195,165.75,199.5
000578,70,252.5,219,127.5,184
000579,64,805.5,192,168,198
000579,70,303,222,129,180
000580,64,822,198.5,168.5,200
000580,70,347.625,217.5,131.625,182.25
000581,64,838.5,205,169,202
000581,70,392.25,213,134.25,184.5
000582,64,855,211.5,169.5,204
000582,70,436.875,208.5,136.875,186.75
000583,64,864.5,209,173,205.5
000583,70,481.5,204,139.5,189
000584,64,874,206.5,176.5,207
000584,70,497.5,210.5,140.5,191
000585,64,883.5,204,180,208.5
000585,70,513.5,217,141.5,193
000586,64,888.5,213.5,178,205
000586,70,529.5,223.5,142.5,195
000587,64,893.5,223,176,201.5
000587,70,545,216,146,197
000588,64,898.5,232.5,174,198
000588,70,560.5,208.5,149.5,199
000589,64,895,227.5,176.5,203.5
000589,70,576,201,153,201
000590,64,891.5,222.5,179,209
000590,70,600,206.5,154.5,205
000591,64,888,217.5,181.5,214.5
000591,70,624,212,156,209
000592,64,895.5,223,184.5,215.5
000592,70,648,217.5,157.5,213
000593,64,903,228.5,187.5,216.5
000593,70,668,216,160,211.5
000594,64,910.5,234,190.5,217.5
000594,70,688,214.5,162.5,210
000595,64,919,231,191.5,223.5
000595,70,708,213,165,208.5
000596,64,927.5,228,192.5,229.5
000596,70,707,212,163,210
000597,64,936,225,193.5,235.5
000597,70,706,211,161,211.5
000598,64,930.5,232.5,196.5,237.5
000598,70,705,210,159,213
000599,64,925,240,199.5,239.5
000599,70,697.5,219,164.5,214.5
000600,64,919.5,247.5,202.5,241.5
000600,70,690,228,170,216
000601,64,909.5,245,207,247.5
000601,70,682.5,237,175.5,217.5
000602,64,899.5,242.5,211.5,253.5
000602,70,688,231,171,219
000603,64,889.5,240,216,259.5
000603,70,693.5,225,166.5,220.5
000604,64,892,246,220.5,265.5
000604,70,699,219,162,222
000605,64,894.5,252,225,271.5
000605,70,706,229,162,221.5
000606,64,897,258,229.5,277.5
000606,70,713,239,162,221
000607,64,912,258,229.5,275
000607,70,720,249,162,220.5
000608,64,927,258,229.5,272.5
000608,70,734,245,166,224
000608,73,0,294,54,180
000609,64,942,258,229.5,270
000609,70,748,241,170,227.5
000609,73,0,297,93,168
000610,64,941.5,262.5,233.5,278.5
000610,70,762,237,174,231
000610,73,13.5,301.5,121.5,172.5
000611,64,941,267,237.5,287
000611,70,762,237.5,174,232
000611,73,49.5,301.5,126,171
000612,64,940.5,271.5,241.5,295.5
000612,70,762,238,174,233
000612,73,92.5,295.5,125,170.5
000613,64,931,276.5,240.5,298
000613,70,762,238.5,174,234
000613,73,135.5,289.5,124,170
000614,64,921.5,281.5,239.5,300.5
000614,70,751.5,244,176.5,236.5
000614,73,178.5,283.5,123,169.5
000615,64,912,286.5,238.5,303
000615,70,741,249.5,179,239
000615,73,207.5,282.5,127.5,170.5
000616,64,917,291.5,240,304
000616,70,730.5,255,181.5,241.5
000616,73,236.5,281.5,132,171.5
000617,64,922,296.5,241.5,305
000617,70,728.25,249,184.5,245.25
000617,73,265.5,280.5,136.5,172.5
000618,64,927,301.5,243,306
000618,70,726,243,187.5,249
000618,73,278,285.5,135.5,171.5
000619,64,935.5,302,248,315.5
000619,70,733,250.5,189,252
000619,73,290.5,290.5,134.5,170.5
000620,64,944,302.5,253,325
000620,70,740,258,190.5,255
000620,73,303,295.5,133.5,169.5
000621,64,952.5,303,258,334.5
000621,70,747,265.5,192,258
000621,73,310.5,291,133.5,171
000622,64,947.625,308.625,260.625,342.75
000622,70,766.5,269,193,256.5
000622,73,318,286.5,133.5,172.5
000623,64,942.75,314.25,263.25,351
000623,70,786,272.5,194,255
000623,73,331.2,291.3,134.4,172.8
000624,64,937.875,319.875,265.875,359.25
000624,70,805.5,276,195,253.5
000624,73,344.4,296.1,135.3,173.1
000625,64,933,325.5,268.5,367.5
000625,70,808,272,197.5,259.5
000625,73,357.6,300.9,136.2,173.4
000626,64,900,327.5,277,369.5
000626,70,810.5,268,200,265.5
000626,73,370.8,305.7,137.1,173.7
000627,64,867,329.5,285.5,371.5
000627,70,813,264,202.5,271.5
000627,73,384,310.5,138,174
000628,64,834,331.5,294,373.5
000628,70,811,277,204.5,272.5
000628,73,405,305.5,137,176.5
000629,64,838,341.5,291.5,378.5
000629,70,809,290,206.5,273.5
000629,73,426,300.5,136,179
000630,64,842,351.5,289,383.5
000630,67,4.5,289.5,30,168
000630,70,807,303,208.5,274.5
000630,73,447,295.5,135,181.5
000631,64,846,361.5,286.5,388.5
000631,67,0,271.5,63,187.5
000631,70,810,296.5,212.5,277
000631,73,445,299.75,135.5,181.5
000632,64,853.5,362.625,291.375,391.5
000632,67,6,262.5,75,189
000632,70,813,290,216.5,279.5
000632,73,443,304,136,181.5
000633,64,861,363.75,296.25,394.5
000633,67,0,256.5,100.5,187.5
000633,70,816,283.5,220.5,282
000633,73,441,308.25,136.5,181.5
000634,64,868.5,364.875,301.125,397.5
000634,67,3,255,120,189
000634,70,832.5,292,222,283
000634,73,439,312.5,137,181.5
000635,64,876,366,306,400.5
000635,67,9,253.5,138,184.5
000635,70,849,300.5,223.5,284
000635,73,437,316.75,137.5,181.5
000636,64,871,379,315.5,412
000636,67,37,253,136,183
000636,70,865.5,309,225,285
000636,73,435,321,138,181.5
000637,64,866,392,325,423.5
000637,67,65,252.5,134,181.5
000637,70,899,312.5,230.5,295
000637,73,438,315.5,139.5,186
000638,64,861,405,334.5,435
000638,67,93,252,132,180
000638,70,932.5,316,236,305
000638,73,441,310,141,190.5
000639,64,876.375,407.625,342.375,436.875
000639,67,119,251.5,133,180
000639,70,966,319.5,241.5,315
000639,73,444,304.5,142.5,195
000640,64,891.75,410.25,350.25,438.75
000640,67,145,251,134,180
000640,70,981.375,315,241.125,311.25
000640,73,450,321,147,198
000641,64,907.125,412.875,358.125,440.625
000641,67,171,250.5,135,180
000641,68,237,270,127.5,166.5
000641,70,996.75,310.5,240.75,307.5
000641,73,462.75,328.5,149.25,199.5
000642,64,922.5,415.5,366,442.5
000642,67,185,257,134,182
000642,68,301.5,270,118.5,162
000642,70,1012.13,306,240.375,303.75
000642,73,475.5,336,151.5,201
000643,64,988.5,435,373,445.5
000643,67,199,263.5,133,184
000643,68,349.875,264.375,121.875,163.5
000643,70,1027.5,301.5,240,300
000643,73,486,333.75,153,201.75
000644,64,1054.5,454.5,380,448.5
000644,67,213,270,132,186
000644,68,398.25,258.75,125.25,165
000644,70,1021,320,245,310.5
000644,73,496.5,331.5,154.5,202.5
000645,64,1120.5,474,387,451.5
000645,67,221,266,132,185
000645,68,446.625,253.125,128.625,166.5
000645,70,1014.5,338.5,250,321
000645,73,497.25,325.5,159.75,206.25
000646,64,1190.5,466,390,462.5
000646,67,229,262,132,184
000646,68,495,247.5,132,168
000646,70,1008,357,255,331.5
000646,73,498,319.5,165,210
000647,64,1260.5,458,393,473.5
000647,67,237,258,132,183
000647,68,544,251.5,128,166.5
000647,70,998.5,349.5,259,339
000647,73,498,326,166,215.5
000648,64,1330.5,450,396,484.5
000648,67,250,256,133.5,185
000648,68,593,255.5,124,165
000648,70,989,342,263,346.5
000648,73,498,332.5,167,221
000649,64,1401.5,465,389,499.5
000649,67,263,254,135,187
000649,68,642,259.5,120,163.5
000649,70,979.5,334.5,267,354
000649,73,498,339,168,226.5
000650,64,1472.5,480,382,514.5
000650,67,276,252,136.5,189
000650,68,673,255,122,165.5
000650,70,1004,349,269,359.5
000650,73,491,341.5,169,225
000651,64,1543.5,495,375,529.5
000651,67,298,257.5,136,190.5
000651,68,704,250.5,124,167.5
000651,70,1028.5,363.5,271,365
000651,73,484,344,170,223.5
000652,67,320,263,135.5,192
000652,68,735,246,126,169.5
000652,70,1053,378,273,370.5
000652,73,477,346.5,171,222
000653,67,342,268.5,135,193.5
000653,68,753.5,252,128,173
000653,70,1097,379.5,281.5,372
000653,73,477.5,350,173,224
000654,67,346.5,267,136.5,194
000654,68,772,258,130,176.5
000654,70,1141,381,290,373.5
000654,73,478,353.5,175,226
000655,67,351,265.5,138,194.5
000655,68,790.5,264,132,180
000655,70,1185,382.5,298.5,375
000655,73,478.5,357,177,228
000656,67,355.5,264,139.5,195
000656,68,814,259,134.5,182.5
000656,70,1221.38,387.75,303.375,379.5
000656,73,489,362,179.5,229.5
000657,67,349,272.5,142,200
000657,68,837.5,254,137,185
000657,70,1257.75,393,308.25,384
000657,73,499.5,367,182,231
000658,67,342.5,281,144.5,205
000658,68,861,249,139.5,187.5
000658,70,1294.13,398.25,313.125,388.5
000658,73,510,372,184.5,232.5
000659,67,336,289.5,147,210
000659,68,882.5,260.5,141,189
000659,70,1330.5,403.5,318,393
000659,73,515,370.5,180.5,231.5
000660,67,336,284,147.5,208.5
000660,68,904,272,142.5,190.5
000660,70,1375.5,408,336,401.5
000660,73,520,369,176.5,230.5
000661,67,336,278.5,148,207
000661,68,925.5,283.5,144,192
000661,70,1420.5,412.5,354,410
000661,73,525,367.5,172.5,229.5
000662,67,336,273,148.5,205.5
000662,68,938,277,144.5,198
000662,70,1465.5,417,372,418.5
000662,73,516,380.5,177.5,234
000662,76,1.5,280.5,54,175.5
000663,67,345,281,150.5,212.5
000663,68,950.5,270.5,145,204
000663,70,1555.5,411,348,421.5
000663,73,507,393.5,182.5,238.5
000663,76,0,273,81,175.5
000664,67,354,289,152.5,219.5
000664,68,963,264,145.5,210
000664,73,498,406.5,187.5,243
000664,76,15,267.75,109.5,171
000665,67,363,297,154.5,226.5
000665,68,959.5,273,145,209.5
000665,73,486,402,189.5,249.5
000665,76,30,262.5,138,166.5
000666,67,373.5,294,155,226
000666,68,956,282,144.5,209
000666,73,474,397.5,191.5,256
000666,76,64.5,268,140,168.5
000667,67,384,291,155.5,225.5
000667,68,952.5,291,144,208.5
000667,73,462,393,193.5,262.5
000667,76,99,273.5,142,170.5
000668,67,394.5,288,156,225
000668,68,950,292.5,147.5,209.5
000668,73,468.5,404.5,192,266
000668,76,133.5,279,144,172.5
000669,67,391.5,293.5,162,226
000669,68,947.5,294,151,210.5
000669,73,475,416,190.5,269.5
000669,76,171.75,274.5,139.5,174.75
000670,67,388.5,299,168,227
000670,68,945,295.5,154.5,211.5
000670,73,481.5,427.5,189,273
000670,76,210,270,135,177
000671,67,385.5,304.5,174,228
000671,68,957.5,294,155,214
000671,73,494.5,427.5,193.5,275.5
000671,76,234,264,140.25,180
000672,67,378.5,310.5,173,231.5
000672,68,970,292.5,155.5,216.5
000672,73,507.5,427.5,198,278
000672,76,258,258,145.5,183
000673,67,371.5,316.5,172,235
000673,68,982.5,291,156,219
000673,73,520.5,427.5,202.5,280.5
000673,76,288.5,264.5,139.5,176.5
000674,67,364.5,322.5,171,238.5
000674,68,996.5,299.5,159.5,224.5
000674,73,516.5,432,207,289.5
000674,76,319,271,133.5,170
000675,67,372.5,323,177.5,240.5
000675,68,1010.5,308,163,230
000675,73,512.5,436.5,211.5,298.5
000675,76,349.5,277.5,127.5,163.5
000676,67,380.5,323.5,184,242.5
000676,68,1024.5,316.5,166.5,235.5
000676,73,508.5,441,216,307.5
000676,76,374,273.5,131,168.5
000677,67,388.5,324,190.5,244.5
000677,68,1025.5,313,170,236
000677,73,501,449.5,217,307
000677,76,398.5,269.5,134.5,173.5
000678,67,401,334.5,190,250
000678,68,1026.5,309.5,173.5,236.5
000678,73,493.5,458,218,306.5
000678,76,423,265.5,138,178.5
000679,67,413.5,345,189.5,255.5
000679,68,1027.5,306,177,237
000679,73,486,466.5,219,306
000679,76,425.25,267.75,137.25,180
000680,67,426,355.5,189,261
000680,68,1025,327,180,240.5
000680,73,489,472.5,227.5,307.5
000680,76,427.5,270,136.5,181.5
000681,67,429.75,348.75,194.25,258
000681,68,1022.5,348,183,244
000681,73,492,478.5,236,309
000681,76,420.75,284.25,138,185.25
000682,67,433.5,342,199.5,255
000682,68,1020,369,186,247.5
000682,73,495,484.5,244.5,310.5
000682,76,414,298.5,139.5,189
000683,67,428,353,205,261
000683,68,1026,361.5,186.5,253.5
000683,73,521,500.5,244.5,314.5
000683,76,405.5,290.5,141,190.5
000684,67,422.5,364,210.5,267
000684,68,1032,354,187,259.5
000684,73,547,516.5,244.5,318.5
000684,76,397,282.5,142.5,192
000685,67,417,375,216,273
000685,68,1038,346.5,187.5,265.5
000685,73,573,532.5,244.5,322.5
000685,76,388.5,274.5,144,193.5
000686,67,413,375.5,214,271.5
000686,68,1053.75,342.75,186.75,265.5
000686,73,594,525.5,253.5,331.5
000686,76,393,288.5,147,198.5
000687,67,409,376,212,270
000687,68,1069.5,339,186,265.5
000687,73,615,518.5,262.5,340.5
000687,76,397.5,302.5,150,203.5
000688,67,405,376.5,210,268.5
000688,68,1090.5,356,192,268
000688,73,636,511.5,271.5,349.5
000688,76,402,316.5,153,208.5
000689,67,420,386,213,276
000689,68,1111.5,373,198,270.5
000689,73,654,531.5,277.5,353
000689,76,408,316.5,159,209.25
000690,67,435,395.5,216,283.5
000690,68,1132.5,390,204,273
000690,73,672,551.5,283.5,356.5
000690,76,414,316.5,165,210
000691,67,450,405,219,291
000691,68,1133,379,206.5,274.5
000691,73,690,571.5,289.5,360
000691,76,406,313.5,164.5,213.5
000692,67,469,409.5,224.5,296.5
000692,68,1133.5,368,209,276
000692,73,711,567.5,299.5,363
000692,76,398,310.5,164,217
000693,67,488,414,230,302
000693,68,1134,357,211.5,277.5
000693,73,732,563.5,309.5,366
000693,76,390,307.5,163.5,220.5
000694,67,507,418.5,235.5,307.5
000694,68,1134,375,213.5,283.5
000694,73,753,559.5,319.5,369
000694,76,374.25,320.25,168,220.5
000695,67,509.5,420.5,237,312.5
000695,68,1134,393,215.5,289.5
000695,73,817,580.5,321,374.5
000695,76,358.5,333,172.5,220.5
000696,67,512,422.5,238.5,317.5
000696,68,1134,411,217.5,295.5
000696,73,881,601.5,322.5,380
000696,76,340.5,330.75,181.5,226.5
000697,67,514.5,424.5,240,322.5
