000009,10076,753,129,25.5,36.75
000010,10022,1021.5,167.25,39.6,53.85
000010,10114,870.3,171.75,39,49.8
000010,10023,717.45,142.35,43.65,52.8
000010,10115,591,177,39,43.5
000010,10005,870,147,36,43.5
000010,10010,1183.5,172.5,40.5,45
000010,10116,1042.5,184.5,36,48
000010,10021,963.462,133.5,36.4615,42
000010,10117,836.481,165.115,37.5,44.0769
000010,10087,749.077,157.615,32.4808,38.9423
000010,10044,645.404,144.519,35.5385,48.0577
000010,10015,664.714,132.429,31.2857,41.7857
000010,10118,980.786,115.5,28.2857,41.3571
000010,10067,772.071,126,31.7143,39.6429
000010,10119,604.714,122.357,33.6429,40.0714
000010,10006,487.2,115.5,24.45,37.65
000010,10081,724.05,101.55,24.3,34.95
000010,10059,628.65,111.15,21.9,37.95
000010,10083,569.4,94.2,27.3,32.1
000010,10033,571.95,125.4,28.05,31.5
000010,10012,470.7,112.5,25.65,36.15
000010,10076,754.125,129.188,25.5,36.8438
000011,10022,1021.5,168,39,54
000011,10114,873,172.5,39,49.5
000011,10023,718.5,142.5,43.5,52.5
000011,10115,591.804,177.429,39.0536,43.6607
000011,10005,871.393,147.268,36.2143,43.7679
000011,10010,1184.14,172.768,40.5,45.0536
000011,10116,1043.73,185.089,36.0536,47.9464
000011,10021,964.846,133.5,36.3462,42
000011,10117,837.923,165.462,37.5,44.3077
000011,10087,749.308,157.962,32.4231,38.7692
000011,10044,645.115,144.577,35.6538,48.2308
000011,10015,666.571,132.643,31.4286,41.9286
000011,10118,980.929,115.5,28.4286,41.7857
000011,10067,772.857,126,31.5714,39.7143
000011,10119,606.071,122.786,33.2143,39.8571
000011,10006,489,115.5,24,37.5
000011,10081,726,102,24,34.5
000011,10059,628.5,111,10081,37.5
000011,10083,573,94.5,27,31.5
000011,10033,574.5,126,28.5,31.5
000011,10012,472.5,112.5,25.5,36
000011,10076,755.25,129.375,25.5,36.9375
000012,10023,719.118,143.029,43.6765,53.0294
000012,10114,872.735,172.853,39.1765,49.5
000012,10022,1022.91,168.353,39.3529,54.1765
000012,10115,592.607,177.857,39.1071,43.8214
000012,10005,872.786,147.536,36.4286,44.0357
000012,10010,1184.79,173.036,40.5,45.1071
000012,10116,1044.96,185.679,36.1071,47.8929
000012,10021,966.231,133.5,36.2308,42
000012,10117,839.365,165.808,37.5,44.5385
000012,10087,749.538,158.308,32.3654,38.5962
000012,10044,644.827,144.635,35.7692,48.4038
000012,10015,668.429,132.857,31.5714,42.0714
000012,10118,981.071,115.5,28.5714,42.2143
000012,10067,773.643,126,31.4286,39.7857
000012,10119,607.429,123.214,32.7857,39.6429
000012,10006,487.227,115.636,24.8182,37.7727
000012,10012,474.321,112.929,25.9286,36.2143
000012,10033,576.321,126,28.3929,31.8214
000012,10083,576.75,94.6071,27.1071,32.25
000012,10059,629.893,111.107,21.3214,37.2857
000012,10081,727.5,102,24.2143,34.5
000012,10076,756.375,129.563,25.5,37.0313
000013,10023,719.735,143.559,43.8529,53.5588
000013,10114,872.471,173.206,39.3529,49.5
000013,10022,1024.32,168.706,39.7059,54.3529
000013,10115,593.411,178.286,39.1607,43.9821
000013,10005,874.179,147.804,36.6429,44.3036
000013,10010,1185.43,173.304,40.5,45.1607
000013,10116,1046.2,186.268,36.1607,47.8393
000013,10021,967.615,133.5,36.1154,42
000013,10117,840.808,166.154,37.5,44.7692
000013,10087,749.769,158.654,32.3077,38.4231
000013,10044,644.538,144.692,35.8846,48.5769
000013,10015,670.286,133.071,31.7143,42.2143
000013,10118,981.214,115.5,28.7143,42.6429
000013,10067,774.429,126,31.2857,39.8571
000013,10119,608.786,123.643,32.3571,39.4286
000013,10006,485.455,115.773,25.6364,38.0455
000013,10012,476.143,113.357,26.3571,36.4286
000013,10033,578.143,126,28.2857,32.1429
000013,10083,580.5,94.7143,27.2143,33
000013,10059,631.286,111.214,21.6429,37.0714
000013,10081,729,102,24.4286,34.5
000013,10076,757.5,129.75,25.5,37.125
000014,10023,720.353,144.088,44.0294,54.0882
000014,10114,872.206,173.559,39.5294,49.5
000014,10022,1025.74,169.059,40.0588,54.5294
000014,10115,594.214,178.714,39.2143,44.1429
000014,10005,875.571,148.071,36.8571,44.5714
000014,10010,1186.07,173.571,40.5,45.2143
000014,10116,1047.43,186.857,36.2143,47.7857
000014,10021,969,133.5,36,42
000014,10117,842.25,166.5,37.5,45
000014,10087,750,159,32.25,38.25
000014,10044,644.25,144.75,36,48.75
000014,10015,672.143,133.286,31.8571,42.3571
000014,10118,981.357,115.5,28.8571,43.0714
000014,10067,775.214,126,31.1429,39.9286
000014,10119,610.143,124.071,31.9286,39.2143
000014,10006,483.682,115.909,26.4545,38.3182
000014,10012,477.964,113.786,26.7857,36.6429
000014,10033,579.964,126,28.1786,32.4643
000014,10083,584.25,94.8214,27.3214,33.75
000014,10059,632.679,111.321,21.9643,36.8571
000014,10081,730.5,102,24.6429,34.5
000014,10076,758.625,129.938,25.5,37.2188
000015,10023,720.971,144.618,44.2059,54.6176
000015,10114,871.941,173.912,39.7059,49.5
000015,10022,1027.15,169.412,40.4118,54.7059
000015,10115,595.018,179.143,39.2679,44.3036
000015,10005,876.964,148.339,37.0714,44.8393
000015,10010,1186.71,173.839,40.5,45.2679
000015,10116,1048.66,187.446,36.2679,47.7321
000015,10021,970.385,133.5,35.8846,42
000015,10117,843.692,166.846,37.5,45.2308
000015,10087,750.231,159.346,32.1923,38.0769
000015,10044,643.962,144.808,36.1154,48.9231
000015,10015,674,133.5,32,42.5
000015,10118,981.5,115.5,29,43.5
000015,10067,776,126,31,40
000015,10119,611.5,124.5,31.5,39
000015,10006,481.909,116.045,27.2727,38.5909
000015,10012,479.786,114.214,27.2143,36.8571
000015,10033,581.786,126,28.0714,32.7857
000015,10083,588,94.9286,27.4286,34.5
000015,10059,634.071,111.429,22.2857,36.6429
000015,10081,732,102,24.8571,34.5
000015,10076,759.75,130.125,25.5,37.3125
000016,10023,721.588,145.147,44.3824,55.1471
000016,10114,871.676,174.265,39.8824,49.5
000016,10022,1028.56,169.765,40.7647,54.8824
000016,10115,595.821,179.571,39.3214,44.4643
000016,10005,878.357,148.607,37.2857,45.1071
000016,10010,1187.36,174.107,40.5,45.3214
000016,10116,1049.89,188.036,36.3214,47.6786
000016,10021,971.769,133.5,35.7692,42
000016,10117,845.135,167.192,37.5,45.4615
000016,10087,750.462,159.692,32.1346,37.9038
000016,10044,643.673,144.865,36.2308,49.0962
000016,10015,675.857,133.714,32.1429,42.6429
000016,10118,981.643,115.5,29.1429,43.9286
000016,10067,776.786,126,30.8571,40.0714
000016,10119,612.857,124.929,31.0714,38.7857
000016,10006,480.136,116.182,28.0909,38.8636
000016,10012,481.607,114.643,27.6429,37.0714
000016,10033,583.607,126,27.9643,33.1071
000016,10083,591.75,95.0357,27.5357,35.25
000016,10059,635.464,111.536,22.6071,36.4286
000016,10081,733.5,102,25.0714,34.5
000016,10076,760.875,130.313,25.5,37.4063
000017,10023,722.206,145.676,44.5588,55.6765
000017,10114,871.412,174.618,40.0588,49.5
000017,10022,1029.97,170.118,41.1176,55.0588
000017,10115,596.625,180,39.375,44.625
000017,10005,879.75,148.875,37.5,45.375
000017,10010,1188,174.375,40.5,45.375
000017,10116,1051.13,188.625,36.375,47.625
000017,10021,973.154,133.5,35.6538,42
000017,10117,846.577,167.538,37.5,45.6923
000017,10087,750.692,160.038,32.0769,37.7308
000017,10044,643.385,144.923,36.3462,49.2692
000017,10015,677.714,133.929,32.2857,42.7857
000017,10118,981.786,115.5,29.2857,44.3571
000017,10067,777.571,126,30.7143,40.1429
000017,10119,614.214,125.357,30.6429,38.5714
000017,10006,478.364,116.318,28.9091,39.1364
000017,10012,483.429,115.071,28.0714,37.2857
000017,10033,585.429,126,27.8571,33.4286
000017,10083,595.5,95.1429,27.6429,36
000017,10059,636.857,111.643,22.9286,36.2143
000017,10081,735,102,25.2857,34.5
000017,10076,762,130.5,25.5,37.5
000018,10023,722.823,146.206,44.7353,56.2059
000018,10114,871.147,174.971,40.2353,49.5
000018,10022,1031.38,170.471,41.4706,55.2353
000018,10115,597.429,180.429,39.4286,44.7857
000018,10005,881.143,149.143,37.7143,45.6429
000018,10010,1188.64,174.643,40.5,45.4286
000018,10116,1052.36,189.214,36.4286,47.5714
000018,10021,974.538,133.5,35.5385,42
000018,10117,848.019,167.885,37.5,45.9231
000018,10087,750.923,160.385,32.0192,37.5577
000018,10044,643.096,144.981,36.4615,49.4423
000018,10015,679.571,134.143,32.4286,42.9286
000018,10118,981.929,115.5,29.4286,44.7857
000018,10067,778.357,126,30.5714,40.2143
000018,10119,615.571,125.786,30.2143,38.3571
000018,10006,476.591,116.455,29.7273,39.4091
000018,10012,485.25,115.5,28.5,37.5
000018,10033,587.25,126,27.75,33.75
000018,10083,599.25,95.25,27.75,36.75
000018,10059,638.25,111.75,23.25,36
000018,10081,736.5,102,25.5,34.5
000018,10076,764.182,130.773,25.7045,37.6364
000019,10023,723.441,146.735,44.9118,56.7353
000019,10114,870.882,175.324,40.4118,49.5
000019,10022,1032.79,170.824,41.8235,55.4118
000019,10115,598.232,180.857,39.4821,44.9464
000019,10005,882.536,149.411,37.9286,45.9107
000019,10010,1189.29,174.911,40.5,45.4821
000019,10116,1053.59,189.804,36.4821,47.5179
000019,10021,975.923,133.5,35.4231,42
000019,10117,849.462,168.231,37.5,46.1538
000019,10087,751.154,160.731,31.9615,37.3846
000019,10044,642.808,145.038,36.5769,49.6154
000019,10015,681.429,134.357,32.5714,43.0714
000019,10118,982.071,115.5,29.5714,45.2143
000019,10067,779.143,126,30.4286,40.2857
000019,10119,616.929,126.214,29.7857,38.1429
000019,10006,474.818,116.591,30.5455,39.6818
000019,10012,487.071,115.929,28.9286,37.7143
000019,10033,589.071,126,27.6429,34.0714
000019,10083,603,95.3571,27.8571,37.5
000019,10059,639.643,111.857,23.5714,35.7857
000019,10081,738,102,25.7143,34.5
000019,10076,766.364,131.045,25.9091,37.7727
000020,10023,724.059,147.265,45.0882,57.2647
000020,10114,870.618,175.676,40.5882,49.5
000020,10022,1034.21,171.176,42.1765,55.5882
000020,10115,599.036,181.286,39.5357,45.1071
000020,10005,883.929,149.679,38.1429,46.1786
000020,10010,1189.93,175.179,40.5,45.5357
000020,10116,1054.82,190.393,36.5357,47.4643
000020,10021,977.308,133.5,35.3077,42
000020,10117,850.904,168.577,37.5,46.3846
000020,10087,751.385,161.077,31.9038,37.2115
000020,10044,642.519,145.096,36.6923,49.7885
000020,10015,683.286,134.571,32.7143,43.2143
000020,10118,982.214,115.5,29.7143,45.6429
000020,10067,779.929,126,30.2857,40.3571
000020,10119,618.286,126.643,29.3571,37.9286
000020,10006,473.045,116.727,31.3636,39.9545
000020,10012,488.893,116.357,29.3571,37.9286
000020,10033,590.893,126,27.5357,34.3929
000020,10083,606.75,95.4643,27.9643,38.25
000020,10059,641.036,111.964,23.8929,35.5714
000020,10081,739.5,102,25.9286,34.5
000020,10076,768.545,131.318,26.1136,37.9091
000021,10023,724.677,147.794,45.2647,57.7941
000021,10114,870.353,176.029,40.7647,49.5
000021,10022,1035.62,171.529,42.5294,55.7647
000021,10115,599.839,181.714,39.5893,45.2679
000021,10005,885.321,149.946,38.3571,46.4464
000021,10010,1190.57,175.446,40.5,45.5893
000021,10116,1056.05,190.982,36.5893,47.4107
000021,10021,978.692,133.5,35.1923,42
000021,10117,852.346,168.923,37.5,46.6154
000021,10087,751.615,161.423,31.8462,37.0385
000021,10044,642.231,145.154,36.8077,49.9615
000021,10015,685.143,134.786,32.8571,43.3571
000021,10118,982.357,115.5,29.8571,46.0714
000021,10067,780.714,126,30.1429,40.4286
000021,10119,619.643,127.071,28.9286,37.7143
000021,10006,471.273,116.864,32.1818,40.2273
000021,10012,490.714,116.786,29.7857,38.1429
000021,10033,592.714,126,27.4286,34.7143
000021,10083,610.5,95.5714,28.0714,39
000021,10059,642.429,112.071,24.2143,35.3571
000021,10081,741,102,26.1429,34.5
000021,10076,770.727,131.591,26.3182,38.0455
000022,10023,725.294,148.324,45.4412,58.3235
000022,10114,870.088,176.382,40.9412,49.5
000022,10022,1037.03,171.882,42.8824,55.9412
000022,10115,600.643,182.143,39.6429,45.4286
000022,10005,886.714,150.214,38.5714,46.7143
000022,10010,1191.21,175.714,40.5,45.6429
000022,10116,1057.29,191.571,36.6429,47.3571
000022,10021,980.077,133.5,35.0769,42
000022,10117,853.788,169.269,37.5,46.8462
000022,10087,751.846,161.769,31.7885,36.8654
000022,10044,641.942,145.212,36.9231,50.1346
000022,10006,469.5,117,33,40.5
000022,10119,621,127.5,28.5,37.5
000022,10067,781.5,126,30,40.5
000022,10118,982.5,115.5,30,46.5
000022,10015,687,135,33,43.5
000022,10012,492.536,117.214,30.2143,38.3571
000022,10033,594.536,126,27.3214,35.0357
000022,10083,614.25,95.6786,28.1786,39.75
000022,10059,643.821,112.179,24.5357,35.1429
000022,10081,742.5,102,26.3571,34.5
000022,10076,772.909,131.864,26.5227,38.1818
000023,10023,725.912,148.853,45.6176,58.8529
000023,10114,869.823,176.735,41.1176,49.5
000023,10022,1038.44,172.235,43.2353,56.1176
000023,10115,601.446,182.571,39.6964,45.5893
000023,10005,888.107,150.482,38.7857,46.9821
000023,10010,1191.86,175.982,40.5,45.6964
000023,10116,1058.52,192.161,36.6964,47.3036
000023,10021,981.462,133.5,34.9615,42
000023,10117,855.231,169.615,37.5,47.0769
000023,10087,752.077,162.115,31.7308,36.6923
000023,10044,641.654,145.269,37.0385,50.3077
000023,10006,469.63,117.261,33.1957,40.7609
000023,10119,621.065,127.304,28.8913,37.8913
000023,10067,781.5,126.457,30.3261,40.7609
000023,10118,982.239,115.826,30.1304,46.3043
000023,10015,688.891,135.261,32.9348,43.5
000023,10012,494.357,117.643,30.6429,38.5714
000023,10033,596.357,126,27.2143,35.3571
000023,10083,618,95.7857,28.2857,40.5
000023,10059,645.214,112.286,24.8571,34.9286
000023,10081,744,102,26.5714,34.5
000023,10076,775.091,132.136,26.7273,38.3182
000024,10023,726.529,149.382,45.7941,59.3824
000024,10114,869.559,177.088,41.2941,49.5
000024,10022,1039.85,172.588,43.5882,56.2941
000024,10115,602.25,183,39.75,45.75
000024,10005,889.5,150.75,39,47.25
000024,10010,1192.5,176.25,40.5,45.75
000024,10116,1059.75,192.75,36.75,47.25
000024,10021,982.846,133.5,34.8462,42
000024,10117,856.673,169.962,37.5,47.3077
000024,10087,752.308,162.462,31.6731,36.5192
000024,10044,641.365,145.327,37.1538,50.4808
000024,10006,469.761,117.522,33.3913,41.0217
000024,10119,621.13,127.109,29.2826,38.2826
000024,10067,781.5,126.913,30.6522,41.0217
000024,10118,981.978,116.152,30.2609,46.1087
000024,10015,690.783,135.522,32.8696,43.5
000024,10012,496.179,118.071,31.0714,38.7857
000024,10033,598.179,126,27.1071,35.6786
000024,10083,621.75,95.8929,28.3929,41.25
000024,10059,646.607,112.393,25.1786,34.7143
000024,10081,745.5,102,26.7857,34.5
000024,10076,777.273,132.409,26.9318,38.4545
000025,10023,727.147,149.912,45.9706,59.9118
000025,10114,869.294,177.441,41.4706,49.5
000025,10022,1041.26,172.941,43.9412,56.4706
000025,10115,603.054,183.429,39.8036,45.9107
000025,10005,890.893,151.018,39.2143,47.5179
000025,10010,1193.14,176.518,40.5,45.8036
000025,10116,1060.98,193.339,36.8036,47.1964
000025,10021,984.231,133.5,34.7308,42
000025,10117,858.115,170.308,37.5,47.5385
000025,10087,752.538,162.808,31.6154,36.3462
000025,10044,641.077,145.385,37.2692,50.6538
000025,10006,469.891,117.783,33.587,41.2826
000025,10119,621.196,126.913,29.6739,38.6739
000025,10067,781.5,127.37,30.9783,41.2826
000025,10118,981.717,116.478,30.3913,45.913
000025,10015,692.674,135.783,32.8043,43.5
000025,10012,498,118.5,31.5,39
000025,10033,600,126,27,36
000025,10083,625.5,96,28.5,42
000025,10059,648,112.5,25.5,34.5
000025,10081,747,102,27,34.5
000025,10076,779.455,132.682,27.1364,38.5909
000026,10023,727.765,150.441,46.1471,60.4412
000026,10114,869.029,177.794,41.6471,49.5
000026,10022,1042.68,173.294,44.2941,56.6471
000026,10115,603.857,183.857,39.8571,46.0714
000026,10005,892.286,151.286,39.4286,47.7857
000026,10010,1193.79,176.786,40.5,45.8571
000026,10116,1062.21,193.929,36.8571,47.1429
000026,10021,985.615,133.5,34.6154,42
000026,10117,859.558,170.654,37.5,47.7692
000026,10087,752.769,163.154,31.5577,36.1731
000026,10044,640.788,145.442,37.3846,50.8269
000026,10006,470.022,118.043,33.7826,41.5435
000026,10119,621.261,126.717,30.0652,39.0652
000026,10067,781.5,127.826,31.3043,41.5435
000026,10118,981.457,116.804,30.5217,45.7174
000026,10015,694.565,136.043,32.7391,43.5
000026,10081,748.5,102.15,27.15,34.725
000026,10059,647.85,112.575,25.425,35.025
000026,10083,628.425,96.45,28.425,41.775
000026,10033,601.275,126.6,27.075,36.075
000026,10012,498.975,118.575,31.575,39.3
000026,10076,781.636,132.955,27.3409,38.7273
000027,10023,728.382,150.971,46.3235,60.9706
000027,10114,868.765,178.147,41.8235,49.5
000027,10022,1044.09,173.647,44.6471,56.8235
000027,10115,604.661,184.286,39.9107,46.2321
000027,10005,893.679,151.554,39.6429,48.0536
000027,10010,1194.43,177.054,40.5,45.9107
000027,10116,1063.45,194.518,36.9107,47.0893
000027,10021,987,133.5,34.5,42
000027,10117,861,171,37.5,48
000027,10087,753,163.5,31.5,36
000027,10044,640.5,145.5,37.5,51
000027,10006,470.152,118.304,33.9783,41.8043
000027,10119,621.326,126.522,30.4565,39.4565
000027,10067,781.5,128.283,31.6304,41.8043
000027,10118,981.196,117.13,30.6522,45.5217
000027,10015,696.456,136.304,32.6739,43.5
000027,10081,750,102.3,27.3,34.95
000027,10059,647.7,112.65,25.35,35.55
000027,10083,631.35,96.9,28.35,41.55
000027,10033,602.55,127.2,27.15,36.15
000027,10012,499.95,118.65,31.65,39.6
000027,10076,783.818,133.227,27.5455,38.8636
000028,10023,729,151.5,46.5,61.5
000028,10114,868.5,178.5,42,49.5
000028,10022,1045.5,174,45,57
000028,10115,605.464,184.714,39.9643,46.3929
000028,10005,895.071,151.821,39.8571,48.3214
000028,10010,1195.07,177.321,40.5,45.9643
000028,10116,1064.68,195.107,36.9643,47.0357
000028,10044,640.625,145.625,37.625,50.9375
000028,10087,753.625,163.5,31.6875,36.4375
000028,10117,861.813,170.875,37.625,47.9375
000028,10021,990.313,133.875,34.6875,42.1875
000028,10006,470.283,118.565,34.1739,42.0652
000028,10119,621.391,126.326,30.8478,39.8478
000028,10067,781.5,128.739,31.9565,42.0652
000028,10118,980.935,117.457,30.7826,45.3261
000028,10015,698.348,136.565,32.6087,43.5
000028,10081,751.5,102.45,27.45,35.175
000028,10059,647.55,112.725,25.275,36.075
000028,10083,634.275,97.35,28.275,41.325
000028,10033,603.825,127.8,27.225,36.225
000028,10012,500.925,118.725,31.725,39.9
000028,10076,786,133.5,27.75,39
000029,10022,1044.6,175.5,45.3,58.2
000029,10114,870.15,178.95,42.3,50.1
000029,10023,731.25,152.1,46.8,62.1
000029,10115,606.268,185.143,40.0179,46.5536
000029,10005,896.464,152.089,40.0714,48.5893
000029,10010,1195.71,177.589,40.5,46.0179
000029,10116,1065.91,195.696,37.0179,46.9821
