000018,2,3,1251.1,1.4,59.4,93.7
000018,24,2,1690.9,3.01273,61.9109,124.191
000019,1,2,1642.6,87,77.6,165.8
000019,2,3,1248.4,1.6,58.6,90.8
000019,24,2,1690.88,3.01455,61.8982,124.218
000020,1,2,1645.8,88,78.3,166.4
000020,2,3,1245.7,1.8,57.8,87.9
000020,24,2,1690.87,3.01636,61.8855,124.245
000021,1,2,1649,89,79,167
000021,2,3,1243,2,57,85
000021,24,2,1690.85,3.01818,61.8727,124.273
000022,1,2,1652.5,87.2,81.7,167
000022,2,3,1241,1.9,57.1,84.7
000022,24,2,1690.84,3.02,61.86,124.3
000023,1,2,1656,85.4,84.4,167
000023,2,3,1239,1.8,57.2,84.4
000023,24,2,1690.83,3.02182,61.8473,124.327
000024,1,2,1659.5,83.6,87.1,167
000024,2,3,1237,1.7,57.3,84.1
000024,24,2,1690.81,3.02364,61.8345,124.355
000025,1,2,1663,81.8,89.8,167
000025,2,3,1235,1.6,57.4,83.8
000025,24,2,1690.8,3.02545,61.8218,124.382
000026,1,2,1666.5,80,92.5,167
000026,2,3,1233,1.5,57.5,83.5
000026,24,2,1690.78,3.02727,61.8091,124.409
000027,1,2,1670,78.2,95.2,167
000027,2,3,1231,1.4,57.6,83.2
000027,24,2,1690.77,3.02909,61.7964,124.436
000028,1,2,1673.5,76.4,97.9,167
000028,2,3,1229,1.3,57.7,82.9
000028,24,2,1690.75,3.03091,61.7836,124.464
000029,1,2,1677,74.6,100.6,167
000029,2,3,1227,1.2,57.8,82.6
000029,24,2,1690.74,3.03273,61.7709,124.491
000030,1,2,1680.5,72.8,103.3,167
000030,2,3,1225,1.1,57.9,82.3
000030,24,2,1690.72,3.03455,61.7582,124.518
000031,1,2,1684,71,106,167
000031,2,3,1223,1,58,82
000031,24,2,1690.71,3.03636,61.7455,124.545
000032,1,2,1690.5,71,101.7,166.9
000032,2,3,1221.8,1.1,57.2,79.7
000032,24,2,1690.69,3.03818,61.7327,124.573
000033,1,2,1697,71,97.4,166.8
000033,2,3,1220.6,1.2,56.4,77.4
000033,24,2,1690.68,3.04,61.72,124.6
000034,1,2,1703.5,71,93.1,166.7
000034,2,3,1219.4,1.3,55.6,75.1
000034,24,2,1690.67,3.04182,61.7073,124.627
000035,1,2,1710,71,88.8,166.6
000035,2,3,1218.2,1.4,54.8,72.8
000035,24,2,1690.65,3.04364,61.6945,124.655
000036,1,2,1716.5,71,84.5,166.5
000036,2,3,1217,1.5,54,70.5
000036,24,2,1690.64,3.04545,61.6818,124.682
000037,1,2,1723,71,80.2,166.4
000037,2,3,1215.8,1.6,53.2,68.2
000037,24,2,1690.62,3.04727,61.6691,124.709
000038,1,2,1729.5,71,75.9,166.3
000038,2,3,1214.6,1.7,52.4,65.9
000038,24,2,1690.61,3.04909,61.6564,124.736
000039,1,2,1736,71,71.6,166.2
000039,2,3,1213.4,1.8,51.6,63.6
000039,24,2,1690.59,3.05091,61.6436,124.764
000040,1,2,1742.5,71,67.3,166.1
000040,2,3,1212.2,1.9,50.8,61.3
000040,24,2,1690.58,3.05273,61.6309,124.791
000041,1,2,1749,71,63,166
000041,2,3,1211,2,50,59
000041,3,1,1698,708,219,363
000041,24,2,1690.56,3.05455,61.6182,124.818
000042,1,2,1753.5,71.1,63.8,166.9
000042,3,1,1671,689.1,246.2,362
000042,24,2,1690.55,3.05636,61.6055,124.845
000043,1,2,1758,71.2,64.6,167.8
000043,3,1,1644,670.2,273.4,361
000043,24,2,1690.53,3.05818,61.5927,124.873
000044,1,2,1762.5,71.3,65.4,168.7
000044,3,1,1617,651.3,300.6,360
000044,24,2,1690.52,3.06,61.58,124.9
000045,1,2,1767,71.4,66.2,169.6
000045,3,1,1590,632.4,327.8,359
000045,24,2,1690.51,3.06182,61.5673,124.927
000046,1,2,1771.5,71.5,67,170.5
000046,3,1,1563,613.5,355,358
000046,24,2,1690.49,3.06364,61.5545,124.955
000047,1,2,1776,71.6,67.8,171.4
000047,3,1,1536,594.6,382.2,357
000047,24,2,1690.48,3.06545,61.5418,124.982
000048,1,2,1780.5,71.7,68.6,172.3
000048,3,1,1509,575.7,409.4,356
000048,24,2,1690.46,3.06727,61.5291,125.009
000049,1,2,1785,71.8,69.4,173.2
000049,3,1,1482,556.8,436.6,355
000049,24,2,1690.45,3.06909,61.5164,125.036
000050,1,2,1789.5,71.9,70.2,174.1
000050,3,1,1455,537.9,463.8,354
000050,24,2,1690.43,3.07091,61.5036,125.064
000051,1,2,1794,72,71,175
000051,3,1,1428,519,491,353
000051,24,2,1690.42,3.07273,61.4909,125.091
000052,1,2,1796.6,71.9,70.6,174.8
000052,3,1,1407.3,506.6,482.7,347.4
000052,24,2,1690.4,3.07455,61.4782,125.118
000053,1,2,1799.2,71.8,70.2,174.6
000053,3,1,1386.6,494.2,474.4,341.8
000053,24,2,1690.39,3.07636,61.4655,125.145
000054,1,2,1801.8,71.7,69.8,174.4
000054,3,1,1365.9,481.8,466.1,336.2
000054,24,2,1690.37,3.07818,61.4527,125.173
000055,1,2,1804.4,71.6,69.4,174.2
000055,3,1,1345.2,469.4,457.8,330.6
000055,24,2,1690.36,3.08,61.44,125.2
000056,1,2,1807,71.5,69,174
000056,3,1,1324.5,457,449.5,325
000056,24,2,1690.35,3.08182,61.4273,125.227
000057,1,2,1809.6,71.4,68.6,173.8
000057,3,1,1303.8,444.6,441.2,319.4
000057,24,2,1690.33,3.08364,61.4145,125.255
000058,1,2,1812.2,71.3,68.2,173.6
000058,3,1,1283.1,432.2,432.9,313.8
000058,24,2,1690.32,3.08545,61.4018,125.282
000059,1,2,1814.8,71.2,67.8,173.4
000059,3,1,1262.4,419.8,424.6,308.2
000059,24,2,1690.3,3.08727,61.3891,125.309
000060,1,2,1817.4,71.1,67.4,173.2
000060,3,1,1241.7,407.4,416.3,302.6
000060,24,2,1690.29,3.08909,61.3764,125.336
000061,1,2,1820,71,67,173
000061,3,1,1221,395,408,297
000061,24,2,1690.27,3.09091,61.3636,125.364
000062,1,2,1823.7,69.8,66.4,174.9
000062,3,1,1203.8,385.2,403.8,293.2
000062,24,2,1690.26,3.09273,61.3509,125.391
000063,1,2,1827.4,68.6,65.8,176.8
000063,3,1,1186.6,375.4,399.6,289.4
000063,24,2,1690.24,3.09455,61.3382,125.418
000064,1,2,1831.1,67.4,65.2,178.7
000064,3,1,1169.4,365.6,395.4,285.6
000064,24,2,1690.23,3.09636,61.3255,125.445
000065,1,2,1834.8,66.2,64.6,180.6
000065,3,1,1152.2,355.8,391.2,281.8
000065,24,2,1690.21,3.09818,61.3127,125.473
000066,1,2,1838.5,65,64,182.5
000066,3,1,1135,346,387,278
000066,24,2,1690.2,3.1,61.3,125.5
000067,1,2,1842.2,63.8,63.4,184.4
000067,3,1,1117.8,336.2,382.8,274.2
000067,24,2,1690.19,3.10182,61.2873,125.527
000068,1,2,1845.9,62.6,62.8,186.3
000068,3,1,1100.6,326.4,378.6,270.4
000068,24,2,1690.17,3.10364,61.2745,125.555
000069,1,2,1849.6,61.4,62.2,188.2
000069,3,1,1083.4,316.6,374.4,266.6
000069,24,2,1690.16,3.10545,61.2618,125.582
000070,1,2,1853.3,60.2,61.6,190.1
000070,3,1,1066.2,306.8,370.2,262.8
000070,24,2,1690.14,3.10727,61.2491,125.609
000071,1,2,1857,59,61,192
000071,3,1,1049,297,366,259
000071,24,2,1690.13,3.10909,61.2364,125.636
000072,1,2,1859.9,60.1,58.1,190
000072,3,1,1036.3,291.1,361.3,254.8
000072,24,2,1690.11,3.11091,61.2236,125.664
000073,1,2,1862.8,61.2,55.2,188
000073,3,1,1023.6,285.2,356.6,250.6
000073,24,2,1690.1,3.11273,61.2109,125.691
000074,1,2,1865.7,62.3,52.3,186
000074,3,1,1010.9,279.3,351.9,246.4
000074,24,2,1690.08,3.11455,61.1982,125.718
000075,1,2,1868.6,63.4,49.4,184
000075,3,1,998.2,273.4,347.2,242.2
000075,24,2,1690.07,3.11636,61.1855,125.745
000076,1,2,1871.5,64.5,46.5,182
000076,3,1,985.5,267.5,342.5,238
000076,24,2,1690.05,3.11818,61.1727,125.773
000077,1,2,1874.4,65.6,43.6,180
000077,3,1,972.8,261.6,337.8,233.8
000077,24,2,1690.04,3.12,61.16,125.8
000078,1,2,1877.3,66.7,40.7,178
000078,3,1,960.1,255.7,333.1,229.6
000078,24,2,1690.03,3.12182,61.1473,125.827
000079,1,2,1880.2,67.8,37.8,176
000079,3,1,947.4,249.8,328.4,225.4
000079,24,2,1690.01,3.12364,61.1345,125.855
000080,1,2,1883.1,68.9,34.9,174
000080,3,1,934.7,243.9,323.7,221.2
000080,24,2,1690,3.12545,61.1218,125.882
000081,1,2,1886,70,32,172
000081,3,1,922,238,319,217
000081,24,2,1689.98,3.12727,61.1091,125.909
000082,3,1,912.7,231.2,314.2,215.5
000082,24,2,1689.97,3.12909,61.0964,125.936
000083,3,1,903.4,224.4,309.4,214
000083,24,2,1689.95,3.13091,61.0836,125.964
000084,3,1,894.1,217.6,304.6,212.5
000084,24,2,1689.94,3.13273,61.0709,125.991
000085,3,1,884.8,210.8,299.8,211
000085,24,2,1689.92,3.13455,61.0582,126.018
000086,3,1,875.5,204,295,209.5
000086,24,2,1689.91,3.13636,61.0455,126.045
000087,3,1,866.2,197.2,290.2,208
000087,24,2,1689.89,3.13818,61.0327,126.073
000088,3,1,856.9,190.4,285.4,206.5
000088,24,2,1689.88,3.14,61.02,126.1
000089,3,1,847.6,183.6,280.6,205
000089,24,2,1689.87,3.14182,61.0073,126.127
000090,3,1,838.3,176.8,275.8,203.5
000090,24,2,1689.85,3.14364,60.9945,126.155
000091,3,1,829,170,271,202
000091,24,2,1689.84,3.14545,60.9818,126.182
000092,3,1,820.5,166.1,268.6,199.3
000092,24,2,1689.82,3.14727,60.9691,126.209
000093,3,1,812,162.2,266.2,196.6
000093,24,2,1689.81,3.14909,60.9564,126.236
000094,3,1,803.5,158.3,263.8,193.9
000094,24,2,1689.79,3.15091,60.9436,126.264
000095,3,1,795,154.4,261.4,191.2
000095,24,2,1689.78,3.15273,60.9309,126.291
000096,3,1,786.5,150.5,259,188.5
000096,24,2,1689.76,3.15455,60.9182,126.318
000097,3,1,778,146.6,256.6,185.8
000097,24,2,1689.75,3.15636,60.9055,126.345
000098,3,1,769.5,142.7,254.2,183.1
000098,24,2,1689.73,3.15818,60.8927,126.373
000099,3,1,761,138.8,251.8,180.4
000099,24,2,1689.72,3.16,60.88,126.4
000100,3,1,752.5,134.9,249.4,177.7
000100,24,2,1689.71,3.16182,60.8673,126.427
000101,3,1,744,131,247,175
000101,24,2,1689.69,3.16364,60.8545,126.455
000102,3,1,738.1,126.8,244.4,173.7
000102,24,2,1689.68,3.16545,60.8418,126.482
000103,3,1,732.2,122.6,241.8,172.4
000103,24,2,1689.66,3.16727,60.8291,126.509
000104,3,1,726.3,118.4,239.2,171.1
000104,24,2,1689.65,3.16909,60.8164,126.536
000105,3,1,720.4,114.2,236.6,169.8
000105,24,2,1689.63,3.17091,60.8036,126.564
000106,3,1,714.5,110,234,168.5
000106,24,2,1689.62,3.17273,60.7909,126.591
000107,3,1,708.6,105.8,231.4,167.2
000107,24,2,1689.6,3.17455,60.7782,126.618
000108,3,1,702.7,101.6,228.8,165.9
000108,24,2,1689.59,3.17636,60.7655,126.645
000109,3,1,696.8,97.4,226.2,164.6
000109,24,2,1689.57,3.17818,60.7527,126.673
000110,3,1,690.9,93.2,223.6,163.3
000110,24,2,1689.56,3.18,60.74,126.7
000111,3,1,685,89,221,162
000111,24,2,1689.55,3.18182,60.7273,126.727
000112,3,1,679.4,85.7,219.3,160.4
000112,24,2,1689.53,3.18364,60.7145,126.755
000113,3,1,673.8,82.4,217.6,158.8
000113,24,2,1689.52,3.18545,60.7018,126.782
000114,3,1,668.2,79.1,215.9,157.2
000114,24,2,1689.5,3.18727,60.6891,126.809
000115,3,1,662.6,75.8,214.2,155.6
000115,24,2,1689.49,3.18909,60.6764,126.836
000116,3,1,657,72.5,212.5,154
000116,24,2,1689.47,3.19091,60.6636,126.864
000117,3,1,651.4,69.2,210.8,152.4
000117,24,2,1689.46,3.19273,60.6509,126.891
000118,3,1,645.8,65.9,209.1,150.8
000118,24,2,1689.44,3.19455,60.6382,126.918
000119,3,1,640.2,62.6,207.4,149.2
000119,24,2,1689.43,3.19636,60.6255,126.945
000120,3,1,634.6,59.3,205.7,147.6
000120,24,2,1689.41,3.19818,60.6127,126.973
000121,3,1,629,56,204,146
000121,24,2,1689.4,3.2,60.6,127
000122,3,1,625,52.5,202.2,145.3
000122,24,2,1689.39,3.20182,60.5873,127.027
000123,3,1,621,49,200.4,144.6
000123,24,2,1689.37,3.20364,60.5745,127.055
000124,3,1,617,45.5,198.6,143.9
000124,24,2,1689.36,3.20545,60.5618,127.082
000125,3,1,613,42,196.8,143.2
000125,24,2,1689.34,3.20727,60.5491,127.109
000126,3,1,609,38.5,195,142.5
000126,24,2,1689.33,3.20909,60.5364,127.136
000127,3,1,605,35,193.2,141.8
000127,24,2,1689.31,3.21091,60.5236,127.164
000128,3,1,601,31.5,191.4,141.1
000128,24,2,1689.3,3.21273,60.5109,127.191
000129,3,1,597,28,189.6,140.4
000129,24,2,1689.28,3.21455,60.4982,127.218
000130,3,1,593,24.5,187.8,139.7
000130,24,2,1689.27,3.21636,60.4855,127.245
000131,3,1,589,21,186,139
000131,24,2,1689.25,3.21818,60.4727,127.273
000132,3,1,585.4,19.1,184,137.1
000132,24,2,1689.24,3.22,60.46,127.3
000133,3,1,581.8,17.2,182,135.2
000133,24,2,1689.23,3.22182,60.4473,127.327
000134,3,1,578.2,15.3,180,133.3
000134,24,2,1689.21,3.22364,60.4345,127.355
000135,3,1,574.6,13.4,178,131.4
000135,24,2,1689.2,3.22545,60.4218,127.382
000136,3,1,571,11.5,176,129.5
000136,24,2,1689.18,3.22727,60.4091,127.409
000137,3,1,567.4,9.6,174,127.6
000137,24,2,1689.17,3.22909,60.3964,127.436
000138,3,1,563.8,7.7,172,125.7
000138,24,2,1689.15,3.23091,60.3836,127.464
000139,3,1,560.2,5.8,170,123.8
000139,24,2,1689.14,3.23273,60.3709,127.491
000140,3,1,556.6,3.9,168,121.9
000140,24,2,1689.12,3.23455,60.3582,127.518
000141,3,1,553,2,166,120
000141,24,2,1689.11,3.23636,60.3455,127.545
000142,3,1,550.6,1.8,164.3,117.1
000142,24,2,1689.09,3.23818,60.3327,127.573
000143,3,1,548.2,1.6,162.6,114.2
000143,24,2,1689.08,3.24,60.32,127.6
000144,3,1,545.8,1.4,160.9,111.3
000144,24,2,1689.07,3.24182,60.3073,127.627
000145,3,1,543.4,1.2,159.2,108.4
000145,24,2,1689.05,3.24364,60.2945,127.655
000146,3,1,541,1,157.5,105.5
000146,24,2,1689.04,3.24545,60.2818,127.682
000147,3,1,538.6,0.8,155.8,102.6
000147,24,2,1689.02,3.24727,60.2691,127.709
000148,3,1,536.2,0.6,154.1,99.7
000148,24,2,1689.01,3.24909,60.2564,127.736
000149,3,1,533.8,0.4,152.4,96.8
000149,24,2,1688.99,3.25091,60.2436,127.764
000150,3,1,531.4,0.2,150.7,93.9
000150,24,2,1688.98,3.25273,60.2309,127.791
000151,3,1,529,0,149,91
000151,24,2,1688.96,3.25455,60.2182,127.818
000152,3,1,526.3,0.3,147.8,86.8
000152,24,2,1688.95,3.25636,60.2055,127.845
000153,3,1,523.6,0.6,146.6,82.6
000153,24,2,1688.93,3.25818,60.1927,127.873
000154,3,1,520.9,0.9,145.4,78.4
000154,24,2,1688.92,3.26,60.18,127.9
000155,3,1,518.2,1.2,144.2,74.2
000155,24,2,1688.91,3.26182,60.1673,127.927
000156,3,1,515.5,1.5,143,70
000156,24,2,1688.89,3.26364,60.1545,127.955
000157,3,1,512.8,1.8,141.8,65.8
000157,24,2,1688.88,3.26545,60.1418,127.982
000158,3,1,510.1,2.1,140.6,61.6
000158,24,2,1688.86,3.26727,60.1291,128.009
000159,3,1,507.4,2.4,139.4,57.4
000159,24,2,1688.85,3.26909,60.1164,128.036
000160,3,1,504.7,2.7,138.2,53.2
000160,24,2,1688.83,3.27091,60.1036,128.064
000161,3,1,502,3,137,49
000161,24,2,1688.82,3.27273,60.0909,128.091
000162,3,1,500.1,3.1,136.3,47.1
000162,24,2,1688.8,3.27455,60.0782,128.118
000163,3,1,498.2,3.2,135.6,45.2
000163,4,3,1870,174,49,171
000163,24,2,1688.79,3.27636,60.0655,128.145
000164,3,1,496.3,3.3,134.9,43.3
000164,4,3,1861.83,172.333,57.1667,172.833
000164,24,2,1688.77,3.27818,60.0527,128.173
000165,3,1,494.4,3.4,134.2,41.4
000165,4,3,1853.67,170.667,65.3333,174.667
000165,24,2,1688.76,3.28,60.04,128.2
000166,3,1,492.5,3.5,133.5,39.5
000166,4,3,1845.5,169,73.5,176.5
000166,24,2,1688.75,3.28182,60.0273,128.227
000167,3,1,490.6,3.6,132.8,37.6
000167,4,3,1837.33,167.333,81.6667,178.333
000167,24,2,1688.73,3.28364,60.0145,128.255
000168,3,1,488.7,3.7,132.1,35.7
000168,4,3,1829.17,165.667,89.8333,180.167
000168,24,2,1688.72,3.28545,60.0018,128.282
000169,3,1,486.8,3.8,131.4,33.8
000169,4,3,1821,164,98,182
000169,24,2,1688.7,3.28727,59.9891,128.309
000170,3,1,484.9,3.9,130.7,31.9
000170,4,3,1811.4,161.7,98.1,179.7
000170,24,2,1688.69,3.28909,59.9764,128.336
000171,3,1,483,4,130,30
000171,4,3,1801.8,159.4,98.2,177.4
000171,24,2,1688.67,3.29091,59.9636,128.364
000172,4,3,1792.2,157.1,98.3,175.1
000172,24,2,1688.66,3.29273,59.9509,128.391
000173,4,3,1782.6,154.8,98.4,172.8
000173,24,2,1688.64,3.29455,59.9382,128.418
000174,4,3,1773,152.5,98.5,170.5
000174,24,2,1688.63,3.29636,59.9255,128.445
000175,4,3,1763.4,150.2,98.6,168.2
000175,24,2,1688.61,3.29818,59.9127,128.473
000176,4,3,1753.8,147.9,98.7,165.9
000176,24,2,1688.6,3.3,59.9,128.5
000177,4,3,1744.2,145.6,98.8,163.6
000177,24,2,1688.59,3.30182,59.8873,128.527
000178,4,3,1734.6,143.3,98.9,161.3
000178,24,2,1688.57,3.30364,59.8745,128.555
000179,4,3,1725,141,99,159
000179,24,2,1688.56,3.30545,59.8618,128.582
000180,4,3,1718.1,138.5,98.6,158.6
000180,24,2,1688.54,3.30727,59.8491,128.609
000181,4,3,1711.2,136,98.2,158.2
000181,24,2,1688.53,3.30909,59.8364,128.636
000182,4,3,1704.3,133.5,97.8,157.8
000182,24,2,1688.51,3.31091,59.8236,128.664
000183,4,3,1697.4,131,97.4,157.4
000183,24,2,1688.5,3.31273,59.8109,128.691
000184,4,3,1690.5,128.5,97,157
000184,24,2,1688.48,3.31455,59.7982,128.718
000185,4,3,1683.6,126,96.6,156.6
000185,24,2,1688.47,3.31636,59.7855,128.745
000186,4,3,1676.7,123.5,96.2,156.2
000186,24,2,1688.45,3.31818,59.7727,128.773
000187,4,3,1669.8,121,95.8,155.8
000187,24,2,1688.44,3.32,59.76,128.8
000188,4,3,1662.9,118.5,95.4,155.4
000188,24,2,1688.43,3.32182,59.7473,128.827
000189,4,3,1656,116,95,155
000189,24,2,1688.41,3.32364,59.7345,128.855
000190,4,3,1652,114.2,93.7,154.5
000190,24,2,1688.4,3.32545,59.7218,128.882
000191,4,3,1648,112.4,92.4,154
000191,24,2,1688.38,3.32727,59.7091,128.909
000192,4,3,1644,110.6,91.1,153.5
000192,24,2,1688.37,3.32909,59.6964,128.936
000193,4,3,1640,108.8,89.8,153
000193,24,2,1688.35,3.33091,59.6836,128.964
000194,4,3,1636,107,88.5,152.5
000194,24,2,1688.34,3.33273,59.6709,128.991
000195,4,3,1632,105.2,87.2,152
000195,24,2,1688.32,3.33455,59.6582,129.018
000196,4,3,1628,103.4,85.9,151.5
000196,24,2,1688.31,3.33636,59.6455,129.045
000197,4,3,1624,101.6,84.6,151
000197,24,2,1688.29,3.33818,59.6327,129.073
000198,4,3,1620,99.8,83.3,150.5
000198,24,2,1688.28,3.34,59.62,129.1
000199,4,3,1616,98,82,150
000199,24,2,1688.27,3.34182,59.6073,129.127
000200,4,3,1611.3,96.5,84.2,149.9
000200,24,2,1688.25,3.34364,59.5945,129.155
000201,4,3,1606.6,95,86.4,149.8
000201,24,2,1688.24,3.34545,59.5818,129.182
000202,4,3,1601.9,93.5,88.6,149.7
000202,24,2,1688.22,3.34727,59.5691,129.209
000203,4,3,1597.2,92,90.8,149.6
000203,24,2,1688.21,3.34909,59.5564,129.236
000204,4,3,1592.5,90.5,93,149.5
000204,24,2,1688.19,3.35091,59.5436,129.264
000205,4,3,1587.8,89,95.2,149.4
000205,24,2,1688.18,3.35273,59.5309,129.291
000206,4,3,1583.1,87.5,97.4,149.3
000206,24,2,1688.16,3.35455,59.5182,129.318
000207,4,3,1578.4,86,99.6,149.2
000207,24,2,1688.15,3.35636,59.5055,129.345
000208,4,3,1573.7,84.5,101.8,149.1
000208,24,2,1688.13,3.35818,59.4927,129.373
000209,4,3,1569,83,104,149
000209,24,2,1688.12,3.36,59.48,129.4
000210,4,3,1567.7,81.3,102.3,147.1
000210,24,2,1688.11,3.36182,59.4673,129.427
000211,4,3,1566.4,79.6,100.6,145.2
000211,24,2,1688.09,3.36364,59.4545,129.455
000212,4,3,1565.1,77.9,98.9,143.3
000212,24,2,1688.08,3.36545,59.4418,129.482
000213,4,3,1563.8,76.2,97.2,141.4
000213,6,3,1806,952,113,127
000213,24,2,1688.06,3.36727,59.4291,129.509
000214,4,3,1562.5,74.5,95.5,139.5
000214,6,3,1771.5,953.5,136.25,125.5
000214,24,2,1688.05,3.36909,59.4164,129.536
000215,4,3,1561.2,72.8,93.8,137.6
000215,6,3,1737,955,159.5,124
000215,24,2,1688.03,3.37091,59.4036,129.564
000216,4,3,1559.9,71.1,92.1,135.7
000216,6,3,1702.5,956.5,182.75,122.5
000216,24,2,1688.02,3.37273,59.3909,129.591
000217,4,3,1558.6,69.4,90.4,133.8
000217,6,3,1668,958,206,121
000217,24,2,1688,3.37455,59.3782,129.618
000218,4,3,1557.3,67.7,88.7,131.9
000218,6,3,1629.3,955.7,210.6,123.3
000218,24,2,1687.99,3.37636,59.3655,129.645
000219,4,3,1556,66,87,130
000219,6,3,1590.6,953.4,215.2,125.6
000219,24,2,1687.97,3.37818,59.3527,129.673
000220,4,3,1554.1,63.9,87,131.3
000220,6,3,1551.9,951.1,219.8,127.9
000220,24,2,1687.96,3.38,59.34,129.7
000221,4,3,1552.2,61.8,87,132.6
000221,6,3,1513.2,948.8,224.4,130.2
000221,24,2,1687.95,3.38182,59.3273,129.727
000222,4,3,1550.3,59.7,87,133.9
000222,6,3,1474.5,946.5,229,132.5
000222,24,2,1687.93,3.38364,59.3145,129.755
000223,4,3,1548.4,57.6,87,135.2
000223,6,3,1435.8,944.2,233.6,134.8
000223,24,2,1687.92,3.38545,59.3018,129.782
000224,4,3,1546.5,55.5,87,136.5
000224,6,3,1397.1,941.9,238.2,137.1
000224,24,2,1687.9,3.38727,59.2891,129.809
000225,4,3,1544.6,53.4,87,137.8
000225,6,3,1358.4,939.6,242.8,139.4
000225,24,2,1687.89,3.38909,59.2764,129.836
000226,4,3,1542.7,51.3,87,139.1
000226,6,3,1319.7,937.3,247.4,141.7
000226,24,2,1687.87,3.39091,59.2636,129.864
000227,4,3,1540.8,49.2,87,140.4
000227,6,3,1281,935,252,144
000227,24,2,1687.86,3.39273,59.2509,129.891
000228,4,3,1538.9,47.1,87,141.7
000228,6,3,1246.8,933.6,252.3,145.4
000228,24,2,1687.84,3.39455,59.2382,129.918
000229,4,3,1537,45,87,143
000229,6,3,1212.6,932.2,252.6,146.8
000229,24,2,1687.83,3.39636,59.2255,129.945
000230,4,3,1536.4,44.5,85.5,142.3
000230,6,3,1178.4,930.8,252.9,148.2
000230,24,2,1687.81,3.39818,59.2127,129.973
000231,4,3,1535.8,44,84,141.6
000231,6,3,1144.2,929.4,253.2,149.6
000231,24,2,1687.8,3.4,59.2,130
000232,4,3,1535.2,43.5,82.5,140.9
000232,6,3,1110,928,253.5,151
000232,24,2,1687.79,3.40182,59.1873,130.027
000233,4,3,1534.6,43,81,140.2
000233,6,3,1075.8,926.6,253.8,152.4
000233,24,2,1687.77,3.40364,59.1745,130.055
000234,4,3,1534,42.5,79.5,139.5
000234,6,3,1041.6,925.2,254.1,153.8
000234,24,2,1687.76,3.40545,59.1618,130.082
000235,4,3,1533.4,42,78,138.8
000235,6,3,1007.4,923.8,254.4,155.2
000235,24,2,1687.74,3.40727,59.1491,130.109
000236,4,3,1532.8,41.5,76.5,138.1
000236,6,3,973.2,922.4,254.7,156.6
000236,24,2,1687.73,3.40909,59.1364,130.136
000237,4,3,1532.2,41,75,137.4
000237,6,3,939,921,255,158
000237,24,2,1687.71,3.41091,59.1236,130.164
000238,4,3,1531.6,40.5,73.5,136.7
000238,6,3,904.1,918.8,259.9,160.2
000238,24,2,1687.7,3.41273,59.1109,130.191
000239,4,3,1531,40,72,136
000239,6,3,869.2,916.6,264.8,162.4
000239,24,2,1687.68,3.41455,59.0982,130.218
000240,4,3,1529.2,38.8,72.6,135.9
000240,6,3,834.3,914.4,269.7,164.6
000240,24,2,1687.67,3.41636,59.0855,130.245
000241,4,3,1527.4,37.6,73.2,135.8
000241,6,3,799.4,912.2,274.6,166.8
